pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	subject_uri	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label	object_uri
36056574	expert_7	154	167	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	47	49	abstract	AsA	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	154	167	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	287	289	abstract	AsA	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	170	171	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	30	44	abstract	Asian Americans	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	170	171	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	47	49	abstract	AsA	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	259	260	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	30	44	abstract	Asian Americans	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	259	260	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	47	49	abstract	AsA	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	259	260	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	138	147	abstract	population	human	https://www.ncbi.nlm.nih.gov/mesh/D011153
36056574	expert_7	259	260	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	287	289	abstract	AsA	human	https://uts.nlm.nih.gov/uts/umls/concept/C0003988
36056574	expert_7	320	321	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	is linked to	328	346	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141
36056574	expert_7	320	321	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	is linked to	352	368	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778
36056574	expert_7	320	321	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	376	413	abstract	Chinese and Korean American immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163
36056574	expert_7	328	346	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	376	413	abstract	Chinese and Korean American immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163
36056574	expert_7	352	368	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778	target	376	413	abstract	Chinese and Korean American immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163
36056574	expert_7	893	894	abstract	GM	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	located in	920	931	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	963	981	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	920	931	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1015	1031	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778	target	920	931	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1092	1110	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	920	931	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1257	1275	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	1222	1233	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1314	1330	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778	target	1222	1233	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1369	1387	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	1222	1233	abstract	participants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0679646
36056574	expert_7	1461	1479	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	change abundance	1421	1434	abstract	Actinobacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2013654
36056574	expert_7	1647	1665	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	affect	1671	1687	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778
36056574	expert_7	1647	1665	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	1695	1723	abstract	Chinese and Korean immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163
36056574	expert_7	1671	1687	abstract	sleep disturbance	DDF	http://purl.obolibrary.org/obo/OMIT_0013778	target	1695	1723	abstract	Chinese and Korean immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163
36056574	expert_7	1775	1793	abstract	depressive symptoms	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	1695	1723	abstract	Chinese and Korean immigrants	human	https://uts.nlm.nih.gov/uts/umls/concept/C0282163


33514545	expert_6	1010	1054	abstract	microbiome-associated short-chain fatty acids	chemical	http://purl.obolibrary.org/obo/CHEBI_26666	influence	1112	1113	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845


31750916	expert_5	0	12	title	Dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	40	49	title	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	0	12	title	Dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	55	66	title	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
31750916	expert_5	0	12	abstract	Dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	impact	113	126	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
31750916	expert_5	0	12	abstract	Dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	235	244	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	0	12	abstract	Dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	250	261	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
31750916	expert_5	113	126	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	793	795	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
31750916	expert_5	452	464	abstract	dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	470	479	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	452	464	abstract	dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	492	540	abstract	microbiota-driven modification of gene expression	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/MicrobiotaPerturbation
31750916	expert_5	452	464	abstract	dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	546	586	abstract	increased production of neurotransmitters	DDF	http://purl.obolibrary.org/obo/OGMS_0000045
31750916	expert_5	452	464	abstract	dietary fiber	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C68492	influence	1113	1149	abstract	inflammatory and depressive disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	492	540	abstract	microbiota-driven modification of gene expression	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/MicrobiotaPerturbation	affect	470	479	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	546	586	abstract	increased production of neurotransmitters	DDF	http://purl.obolibrary.org/obo/OGMS_0000045	affect	470	479	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	603	614	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137	affect	678	687	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
31750916	expert_5	692	706	abstract	high-fiber diet	food	http://purl.obolibrary.org/obo/NCIT_C16164	influence	727	738	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
31750916	expert_5	825	846	abstract	inflammatory compounds	chemical	http://purl.obolibrary.org/obo/CHEBI_228264	influence	912	921	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639


34074025	expert_2	29	46	title	Multiple Sclerosis	DDF	http://purl.obolibrary.org/obo/NCIT_C3243	is a	58	76	title	Autoimmune Diseases	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
34074025	expert_2	254	278	abstract	Dysfunction of MAIT cells	DDF	http://purl.obolibrary.org/obo/NCIT_C53526	affect	310	325	abstract	chronic diseases	DDF	http://purl.obolibrary.org/obo/NCIT_C165593
34074025	expert_2	284	292	abstract	dysbiosis	DDF	http://purl.obolibrary.org/obo/OMIT_0028544	affect	310	325	abstract	chronic diseases	DDF	http://purl.obolibrary.org/obo/NCIT_C165593
34074025	expert_2	467	484	abstract	multiple sclerosis	DDF	http://purl.obolibrary.org/obo/NCIT_C3243	change abundance	696	709	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34074025	expert_2	496	515	abstract	autoimmune disorders	DDF	http://purl.obolibrary.org/obo/OGMS_0000045	change abundance	696	709	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463


24956966	expert_3	361	374	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	436	457	abstract	mental health outcomes	DDF	http://purl.obolibrary.org/obo/OMIT_0002893


30528936	expert_3	522	529	abstract	Ketamine	drug	http://purl.obolibrary.org/obo/CHEBI_6121	change effect	581	595	abstract	immobility time	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0343259
30528936	expert_3	1147	1160	abstract	Actinobacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2013654	influence	1230	1239	abstract	immobility	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0231441
30528936	expert_3	1176	1189	abstract	Coriobacteriia	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_84998	influence	1230	1239	abstract	immobility	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0231441
30528936	expert_3	1539	1546	abstract	ketamine	drug	http://purl.obolibrary.org/obo/CHEBI_6121	impact	1610	1623	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463


37995475	expert_2	90	103	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1372	1386	abstract	sleep disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C3376
37995475	expert_2	335	348	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	449	456	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37995475	expert_2	473	489	abstract	narcolepsy type 1	DDF	http://purl.obolibrary.org/obo/NCIT_C84489	target	449	456	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37995475	expert_2	492	508	abstract	narcolepsy type 2	DDF	http://purl.obolibrary.org/obo/NCIT_C84489	target	449	456	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37995475	expert_2	515	536	abstract	idiopathic hypersomnia	DDF	http://purl.obolibrary.org/obo/NCIT_C116343	target	449	456	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37995475	expert_2	803	819	abstract	narcolepsy type 1	DDF	http://purl.obolibrary.org/obo/NCIT_C84489	target	779	786	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37995475	expert_2	825	846	abstract	idiopathic hypersomnia	DDF	http://purl.obolibrary.org/obo/NCIT_C116343	target	779	786	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361


38278499	expert_2	0	33	title	Alcohol use-associated alterations	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlcoholOverconsumption	affect	150	159	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
38278499	expert_2	123	147	title	major depressive disorder	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	106	116	title	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
38278499	expert_2	150	159	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639	target	137	143	abstract	persons	human	https://uts.nlm.nih.gov/uts/umls/concept/C0027361
38278499	expert_2	447	478	abstract	non-depressed general population	human	https://www.ncbi.nlm.nih.gov/mesh/D011153	used by	266	320	abstract	targeted liquid chromatography mass spectrometry method	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/StressModel
38278499	expert_2	481	482	abstract	GP	human	https://www.ncbi.nlm.nih.gov/mesh/D011153	used by	266	320	abstract	targeted liquid chromatography mass spectrometry method	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/StressModel
38278499	expert_2	511	521	abstract	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401	used by	266	320	abstract	targeted liquid chromatography mass spectrometry method	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/StressModel
38278499	expert_2	528	552	abstract	major depressive disorder	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	511	521	abstract	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
38278499	expert_2	528	552	abstract	major depressive disorder	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	interact	783	795	abstract	hippuric acid	chemical	http://purl.obolibrary.org/obo/CHEBI_176504
38278499	expert_2	555	557	abstract	MDD	DDF	http://purl.obolibrary.org/obo/OMIT_0005141	target	511	521	abstract	individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
38278499	expert_2	1080	1092	abstract	hippuric acid	chemical	http://purl.obolibrary.org/obo/CHEBI_176504	influence	0	33	title	Alcohol use-associated alterations	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlcoholOverconsumption


38679353	expert_4	1411	1424	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	979	996	abstract	Bifidobacteriaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1678
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	999	1013	abstract	Ruminococcaceae	bacteria	https://uts.nlm.nih.gov/uts/umls/concept/C2584567
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1016	1028	abstract	Rikenellaceae	bacteria	https://uts.nlm.nih.gov/uts/umls/concept/C1080664
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1031	1046	abstract	Lactobacillaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_33958
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1049	1067	abstract	Verrucomicrobiaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_203557
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1073	1091	abstract	Christensenellaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_990719
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1167	1180	abstract	Prevotellaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_171552
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1183	1197	abstract	Lachnospiraceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_186803
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1200	1218	abstract	Erysipelotrichaceae	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_128827
38679353	expert_4	1504	1505	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	change abundance	1224	1239	abstract	Faecalibacterium	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_216851


38664425	expert_5	55	69	abstract	neuronal damage	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	affect	0	25	abstract	Neurodegenerative diseases	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases
38664425	expert_5	55	69	abstract	neuronal damage	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	affect	28	31	abstract	NDDs	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C5544449
38664425	expert_5	75	109	abstract	progressive loss of neuron function	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	affect	0	25	abstract	Neurodegenerative diseases	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases
38664425	expert_5	75	109	abstract	progressive loss of neuron function	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	affect	28	31	abstract	NDDs	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C5544449


33454868	expert_6	0	12	abstract	Breast cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C12959	target	46	50	abstract	women	human	https://uts.nlm.nih.gov/uts/umls/concept/C0043210
33454868	expert_6	36	41	abstract	cancer	DDF	http://purl.obolibrary.org/obo/NCBITaxon_6754	target	46	50	abstract	women	human	https://uts.nlm.nih.gov/uts/umls/concept/C0043210
33454868	expert_6	293	306	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	401	408	abstract	diabetes	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0011847
33454868	expert_6	293	306	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	414	419	abstract	cancer	DDF	http://purl.obolibrary.org/obo/NCBITaxon_6754
33454868	expert_6	449	462	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	620	632	abstract	breast cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C12959
33454868	expert_6	554	561	abstract	bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	influence	620	632	abstract	breast cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C12959
33454868	expert_6	846	864	abstract	intestinal microbes	microbiome	http://purl.obolibrary.org/obo/OHMI_0000003	is linked to	870	882	abstract	breast cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C12959


31498131	expert_6	0	13	abstract	Gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	71	89	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
31498131	expert_6	0	13	abstract	Gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	92	93	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
31498131	expert_6	1400	1413	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	1418	1419	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
31498131	expert_6	1534	1562	abstract	atypical parkinsonism cohorts	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	used by	1616	1661	abstract	measurements of fecal microbial concentrations	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/MicrobialConcentration
31498131	expert_6	1534	1562	abstract	atypical parkinsonism cohorts	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	used by	1667	1689	abstract	multi-omics assessments	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C1519305
31498131	expert_6	1565	1613	abstract	prodromal and treatment-naïve de novo PD subjects	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HumanSubjects	used by	1616	1661	abstract	measurements of fecal microbial concentrations	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/MicrobialConcentration
31498131	expert_6	1565	1613	abstract	prodromal and treatment-naïve de novo PD subjects	human	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HumanSubjects	used by	1667	1689	abstract	multi-omics assessments	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C1519305
31498131	expert_6	1788	1801	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	1806	1807	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845


33782648	expert_5	56	71	title	Flavonol Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	24	45	title	Neurological Disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	0	21	abstract	Neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835	target	105	112	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
33782648	expert_5	0	21	abstract	Neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835	target	229	244	abstract	aging population	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792
33782648	expert_5	34	59	abstract	neurodegenerative diseases	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	target	105	112	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
33782648	expert_5	34	59	abstract	neurodegenerative diseases	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	target	229	244	abstract	aging population	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792
33782648	expert_5	351	390	abstract	disruptions in multiple cellular systems	DDF	http://purl.obolibrary.org/obo/NCIT_C25486	affect	298	319	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	924	942	abstract	Alzheimer's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C2866
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	945	963	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	966	985	abstract	Huntington's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C82342
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	988	1016	abstract	amyotrophic lateral sclerosis	DDF	http://purl.obolibrary.org/obo/NCIT_C34373
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	1019	1056	abstract	stroke (both ischemic and hemorrhagic)	DDF	http://purl.obolibrary.org/obo/NCIT_C50781
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	1062	1083	abstract	traumatic brain injury	DDF	http://purl.obolibrary.org/obo/NCIT_C3671
33782648	expert_5	765	771	abstract	Fisetin	chemical	http://purl.obolibrary.org/obo/CHEBI_42567	influence	1635	1651	abstract	brain dysfunction	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0262405
33782648	expert_5	924	942	abstract	Alzheimer's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C2866	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	945	963	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	966	985	abstract	Huntington's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C82342	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	988	1016	abstract	amyotrophic lateral sclerosis	DDF	http://purl.obolibrary.org/obo/NCIT_C34373	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	1019	1056	abstract	stroke (both ischemic and hemorrhagic)	DDF	http://purl.obolibrary.org/obo/NCIT_C50781	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	1062	1083	abstract	traumatic brain injury	DDF	http://purl.obolibrary.org/obo/NCIT_C3671	is a	891	912	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	1458	1471	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	1241	1262	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
33782648	expert_5	1635	1651	abstract	brain dysfunction	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	target	1736	1741	abstract	humans	human	https://uts.nlm.nih.gov/uts/umls/concept/C1300203


32739746	expert_6	22	54	title	commensal fungus Candida albicans	bacteria	http://purl.obolibrary.org/obo/OMIT_0003515	influence	92	133	title	dysregulation of endocannabinoid signaling	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/Dysregulation
32739746	expert_6	608	621	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	577	580	abstract	mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
32739746	expert_6	841	851	abstract	C. albicans	bacteria	http://purl.obolibrary.org/obo/OMIT_0003515	influence	876	896	abstract	anxiety-like behavior	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
32739746	expert_6	948	979	abstract	dysregulation of CORT production	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/Dysregulation	affect	991	1002	abstract	acute stress	DDF	http://purl.obolibrary.org/obo/NCIT_C92621
32739746	expert_6	1076	1117	abstract	endocannabinoid N-arachidonoylethanolamide	chemical	http://purl.obolibrary.org/obo/CHEBI_67197	influence	1022	1042	abstract	anxiety-like behavior	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
32739746	expert_6	1120	1122	abstract	AEA	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C5676667	influence	1022	1042	abstract	anxiety-like behavior	DDF	http://purl.obolibrary.org/obo/NCIT_C26696


33860090	expert_7	0	9	title	Probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	15	33	title	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
33860090	expert_7	109	117	abstract	dysbiosis	DDF	http://purl.obolibrary.org/obo/OMIT_0028544	affect	37	55	abstract	Parkinson's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
33860090	expert_7	109	117	abstract	dysbiosis	DDF	http://purl.obolibrary.org/obo/OMIT_0028544	affect	58	59	abstract	PD	DDF	http://purl.obolibrary.org/obo/NCIT_C26845
