pmid|annotator|start_idx|end_idx|location|text_span|label|uri
37627638|expert_4|540|542|abstract|CAD|DDF|http://purl.obolibrary.org/obo/NCIT_C26732
37627638|expert_4|549|572|abstract|type-2 diabetes mellitus|DDF|http://purl.obolibrary.org/obo/NCIT_C2986
37627638|expert_4|575|578|abstract|T2DM|DDF|http://purl.obolibrary.org/obo/NCIT_C26747
37627638|expert_4|608|616|abstract|prebiotic|dietary supplement|http://purl.obolibrary.org/obo/OMIT_0026689
37627638|expert_4|757|769|abstract|Lactobacillus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1578
37627638|expert_4|788|801|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37627638|expert_4|836|858|abstract|short-chain fatty acids|chemical|http://purl.obolibrary.org/obo/CHEBI_26666
37627638|expert_4|879|900|abstract|trimethylamine N-oxide|chemical|http://purl.obolibrary.org/obo/CHEBI_15724
37627638|expert_4|956|985|abstract|functional enrichment analysis|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/FunctionalEnrichmentAnalysis
37627638|expert_4|1510|1525|abstract|chronic diseases|DDF|http://purl.obolibrary.org/obo/NCIT_C165593
37627638|expert_4|1537|1539|abstract|CAD|DDF|http://purl.obolibrary.org/obo/NCIT_C26732
37627638|expert_4|1545|1548|abstract|T2DM|DDF|http://purl.obolibrary.org/obo/NCIT_C26747
30394313|expert_4|14|47|title|gut microbiota-associated epitopes|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|52|59|title|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|66|90|title|autism spectrum disorders|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|0|23|abstract|Autism spectrum disorder|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|26|28|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|45|52|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|71|100|abstract|Gastrointestinal (GI) problems|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0017178
30394313|expert_4|116|123|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|130|132|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|148|161|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
30394313|expert_4|201|203|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|298|311|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
30394313|expert_4|352|354|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|428|459|abstract|potentially immunogenic epitopes|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|474|487|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
30394313|expert_4|511|522|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|557|590|abstract|typically developing (TD) children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|603|642|abstract|gut microbiota-associated epitopes (MEs)|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|663|698|abstract|blast shotgun metagenomic sequencing|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C1519305
30394313|expert_4|725|736|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|806|839|abstract|typically developing (TD) children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|842|873|abstract|Potentially immunogenic epitopes|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|974|986|abstract|candidate MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1030|1037|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|1040|1042|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1058|1069|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|1134|1144|abstract|TD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|1209|1216|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|1236|1238|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1289|1300|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|1307|1317|abstract|TD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|1355|1357|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1375|1377|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|1408|1420|abstract|gut IgA level|chemical|https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/GutIgaLevel
30394313|expert_4|1434|1447|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
30394313|expert_4|1468|1470|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1568|1570|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1651|1653|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1679|1686|abstract|peptides|chemical|http://purl.obolibrary.org/obo/CHEBI_16670
30394313|expert_4|1729|1746|abstract|autoimmune disease|DDF|http://purl.obolibrary.org/obo/NCIT_C2889
30394313|expert_4|1890|1892|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|1912|1914|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|1954|1973|abstract|gap junction alpha-1|chemical|http://purl.obolibrary.org/obo/NCIT_C115172
30394313|expert_4|1976|1979|abstract|GJA1|chemical|http://purl.obolibrary.org/obo/NCIT_C115172
30394313|expert_4|1983|2006|abstract|paired box protein Pax-3|chemical|http://purl.obolibrary.org/obo/NCIT_C97690
30394313|expert_4|2009|2012|abstract|PAX3|chemical|http://purl.obolibrary.org/obo/CHEBI_209474
30394313|expert_4|2019|2049|abstract|eyes absent homolog 1 isoform 4|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0535837
30394313|expert_4|2052|2055|abstract|EYA1|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C1667359
30394313|expert_4|2080|2085|abstract|cancer|DDF|http://purl.obolibrary.org/obo/NCBITaxon_6754
30394313|expert_4|2094|2095|abstract|ME|chemical|https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/Me
30394313|expert_4|2116|2138|abstract|Listeriolysin O peptide|chemical|http://purl.obolibrary.org/obo/CHEBI_16670
30394313|expert_4|2170|2191|abstract|Listeria monocytogenes|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1637
30394313|expert_4|2224|2235|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|2251|2261|abstract|TD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|2305|2307|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|2328|2330|abstract|gut|anatomical location|https://uts.nlm.nih.gov/uts/umls/concept/C0699819
30394313|expert_4|2335|2342|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|2349|2351|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|2428|2441|abstract|gut IgA levels|chemical|https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/GutIgaLevel
30394313|expert_4|2455|2468|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
30394313|expert_4|2572|2579|abstract|children|human|https://uts.nlm.nih.gov/uts/umls/concept/C0680063
30394313|expert_4|2586|2588|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|2611|2613|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|2654|2656|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
30394313|expert_4|2678|2680|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|2752|2763|abstract|ASD children|human|https://www.ncbi.nlm.nih.gov/mesh/D002648
30394313|expert_4|2787|2789|abstract|MEs|chemical|http://purl.obolibrary.org/obo/CHEBI_53000
30394313|expert_4|2860|2862|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
34393849|expert_5|36|46|title|Haemophilus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_724
34393849|expert_5|59|72|title|Gut Microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
34393849|expert_5|99|111|title|Schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
34393849|expert_5|53|79|abstract|dysbiosis of the microbiota|DDF|http://purl.obolibrary.org/obo/OMIT_0028544
34393849|expert_5|105|117|abstract|schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
34393849|expert_5|228|240|abstract|schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
34393849|expert_5|286|309|abstract|gut microbiota dysbiosis|DDF|http://purl.obolibrary.org/obo/OMIT_0028544
34393849|expert_5|358|370|abstract|schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
34393849|expert_5|390|401|abstract|participants|human|https://uts.nlm.nih.gov/uts/umls/concept/C0679646
34393849|expert_5|525|580|abstract|criteria-acute group (patients with acute schizophrenia)|human|https://w3id.org/XXXX/ontology/gutbrain/resource/human/PatientsWithSchizophrenia
34393849|expert_5|583|640|abstract|remission group (patients with schizophrenia in remission)|human|https://w3id.org/XXXX/ontology/gutbrain/resource/human/PatientsWithSchizophrenia
34393849|expert_5|647|678|abstract|control group (healthy controls)|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
34393849|expert_5|681|698|abstract|Psychotic symptoms|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0871189
34393849|expert_5|843|861|abstract|16S rRNA sequencing|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing
34393849|expert_5|864|893|abstract|Pearson's correlation analysis|statistical technique|http://purl.obolibrary.org/obo/NCIT_C53244
34393849|expert_5|1031|1041|abstract|acute group|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
34393849|expert_5|1073|1100|abstract|remission and control groups|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
34393849|expert_5|1166|1195|abstract|Pearson's correlation analysis|statistical technique|http://purl.obolibrary.org/obo/NCIT_C53244
34393849|expert_5|1227|1236|abstract|Haemophilu|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_724
34393849|expert_5|1364|1374|abstract|Coprococcus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1269
34393849|expert_5|1513|1523|abstract|Haemophilus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_724
34393849|expert_5|1661|1670|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
34393849|expert_5|1765|1778|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
34393849|expert_5|1825|1837|abstract|schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
37606895|expert_3|32|81|title|post-acute Coronavirus disease (COVID)-19 syndrome|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5433282
37606895|expert_3|18|25|abstract|patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37606895|expert_3|32|50|abstract|coronavirus disease|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|52|61|abstract|(COVID)-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|77|106|abstract|gastrointestinal (GI) symptoms|DDF|http://purl.obolibrary.org/obo/NCIT_C4876
37606895|expert_3|111|157|abstract|severe acute respiratory syndrome coronavirus-2|DDF|http://purl.obolibrary.org/obo/NCIT_C171532
37606895|expert_3|160|168|abstract|SARS-CoV2|DDF|http://purl.obolibrary.org/obo/OMIT_0035079
37606895|expert_3|192|200|abstract|pulmonary|anatomical location|http://purl.obolibrary.org/obo/NCIT_C13304
37606895|expert_3|215|222|abstract|GI tract|anatomical location|https://uts.nlm.nih.gov/uts/umls/concept/C5702674
37606895|expert_3|225|237|abstract|GI infections|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C4082764
37606895|expert_3|261|275|abstract|viral infection|DDF|http://purl.obolibrary.org/obo/NCIT_C3439
37606895|expert_3|295|342|abstract|postinfection disorders of gut-brain interaction|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
37606895|expert_3|345|348|abstract|DGBI|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/PostinfectionDisorders
37606895|expert_3|417|424|abstract|COVID-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|440|457|abstract|post-COVID-19 DGBI|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/PostinfectionDisorders
37606895|expert_3|554|571|abstract|post-COVID-19 DGBI|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/PostinfectionDisorders
37606895|expert_3|587|589|abstract|IBS|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
37606895|expert_3|601|608|abstract|COVID-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|632|649|abstract|post-COVID-19 DGBI|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/PostinfectionDisorders
37606895|expert_3|675|694|abstract|symptomatic COVID-19|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5780362
37606895|expert_3|710|720|abstract|GI symptoms|DDF|http://purl.obolibrary.org/obo/NCIT_C4876
37606895|expert_3|739|746|abstract|COVID-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|767|773|abstract|anosmia|DDF|http://purl.obolibrary.org/obo/NCIT_C116369
37606895|expert_3|779|785|abstract|ageusia|DDF|http://purl.obolibrary.org/obo/NCIT_C116374
37606895|expert_3|795|805|abstract|antibiotics|drug|http://purl.obolibrary.org/obo/NCIT_C258
37606895|expert_3|864|874|abstract|GI symptoms|DDF|http://purl.obolibrary.org/obo/NCIT_C4876
37606895|expert_3|970|987|abstract|post-COVID-19 DGBI|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/PostinfectionDisorders
37606895|expert_3|997|1016|abstract|altered gut motility|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5544358
37606895|expert_3|1019|1043|abstract|visceral hypersensitivity|DDF|http://purl.obolibrary.org/obo/NCIT_C3114
37606895|expert_3|1046|1069|abstract|gut microbiota dysbiosis|DDF|http://purl.obolibrary.org/obo/OMIT_0028544
37606895|expert_3|1072|1086|abstract|GI inflammation|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C1535950
37606895|expert_3|1112|1145|abstract|changes in intestinal permeability|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredIntestinalMicrobiome
37606895|expert_3|1152|1192|abstract|alterations in the enteroendocrine system|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlterationsInTheEnteroendocrineSystem
37606895|expert_3|1242|1260|abstract|SARS-CoV2 infection|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5203670
37606895|expert_3|1299|1306|abstract|COVID-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|1309|1316|abstract|Patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37606895|expert_3|1323|1330|abstract|COVID-19|DDF|http://purl.obolibrary.org/obo/NCIT_C173382
37606895|expert_3|1359|1375|abstract|post-COVID-19 IBS|DDF|http://purl.obolibrary.org/obo/NCIT_C189195
37606895|expert_3|1382|1397|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
37606895|expert_3|1400|1416|abstract|Post-COVID-19 IBS|DDF|http://purl.obolibrary.org/obo/NCIT_C189195
38508549|expert_2|44|64|title|plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|77|92|title|mental disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0004936
38508549|expert_2|66|81|abstract|mental disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0004936
38508549|expert_2|109|129|abstract|plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|271|291|abstract|plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|314|329|abstract|mental disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0004936
38508549|expert_2|435|455|abstract|plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|474|494|abstract|Plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|553|566|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
38508549|expert_2|750|765|abstract|mental disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0004936
38508549|expert_2|796|830|abstract|central monoamine neurotransmitters|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0815020
38508549|expert_2|833|855|abstract|amino acid transmitters|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0815020
38508549|expert_2|910|944|abstract|central and peripheral inflammation|DDF|http://purl.obolibrary.org/obo/NCIT_C3137
38508549|expert_2|1114|1135|abstract|monosaccharide glucose|chemical|http://purl.obolibrary.org/obo/CHEBI_35381
38508549|expert_2|1141|1163|abstract|structure -4-α-Glcp-(1→|chemical|http://purl.obolibrary.org/obo/CHEBI_224481
38508549|expert_2|1219|1239|abstract|plant polysaccharides|dietary supplement|http://purl.obolibrary.org/obo/NCIT_C14258
38508549|expert_2|1539|1544|abstract|people|human|https://uts.nlm.nih.gov/uts/umls/concept/C0027361
38508549|expert_2|1551|1566|abstract|mental disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0004936
36564391|expert_3|0|30|title|Inflammatory microbes and genes|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
36564391|expert_3|59|77|title|Parkinson's disease|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|62|80|abstract|Parkinson's disease|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|83|84|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|203|216|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36564391|expert_3|232|233|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|266|267|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|324|325|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|420|433|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36564391|expert_3|438|439|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|481|493|abstract|16S rRNA gene|gene|https://uts.nlm.nih.gov/uts/umls/concept/C5380697
36564391|expert_3|514|533|abstract|shotgun metagenomics|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C1519305
36564391|expert_3|576|577|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|583|596|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36564391|expert_3|631|632|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|696|740|abstract|pro-inflammatory bacteria, genes and pathways|microbiome|http://purl.obolibrary.org/obo/OHMI_0000003
36564391|expert_3|774|775|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|794|839|abstract|anti-inflammatory bacteria, genes and pathways|microbiome|http://purl.obolibrary.org/obo/OHMI_0000003
36564391|expert_3|951|973|abstract|short-chain fatty acids|chemical|http://purl.obolibrary.org/obo/CHEBI_26666
36564391|expert_3|1034|1052|abstract|lipopolysaccharides|chemical|http://purl.obolibrary.org/obo/CHEBI_16412
36564391|expert_3|1055|1070|abstract|hydrogen sulfide|chemical|http://purl.obolibrary.org/obo/CHEBI_16136
36564391|expert_3|1076|1084|abstract|glutamate|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0220839
36564391|expert_3|1112|1157|abstract|16S rRNA gene and shotgun metagenomic analysis|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C1519305
36564391|expert_3|1211|1219|abstract|Roseburia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_841
36564391|expert_3|1222|1237|abstract|Faecalibacterium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_216851
36564391|expert_3|1240|1246|abstract|Blautia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_572511
36564391|expert_3|1249|1259|abstract|Lachnospira|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_28050
36564391|expert_3|1266|1275|abstract|Prevotella|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D018720
36564391|expert_3|1305|1317|abstract|Streptococcus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1301
36564391|expert_3|1320|1334|abstract|Bifidobacterium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1678
36564391|expert_3|1337|1349|abstract|Lactobacillus|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1578
36564391|expert_3|1352|1362|abstract|Akkermansia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_239934
36564391|expert_3|1369|1381|abstract|Desulfovibrio|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_872
36564391|expert_3|1387|1388|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|1404|1423|abstract|random forest models|statistical technique|https://uts.nlm.nih.gov/uts/umls/concept/C5690776
36564391|expert_3|1444|1445|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|1646|1647|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36564391|expert_3|1725|1726|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
37095530|expert_6|0|35|title|Positive mood-related gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|209|222|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|338|351|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|674|687|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|693|713|abstract|psychological changes|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C1821067
37095530|expert_6|752|764|abstract|psychobiotics|bacteria|https://w3id.org/XXXX/ontology/gutbrain/resource/species/Psychobiotics
37095530|expert_6|818|829|abstract|crew members|human|https://w3id.org/XXXX/ontology/gutbrain/resource/human/CrewMembers
37095530|expert_6|847|868|abstract|altered gut microbiota|DDF|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|970|982|abstract|psychobiotics|bacteria|https://w3id.org/XXXX/ontology/gutbrain/resource/species/Psychobiotics
37095530|expert_6|985|1005|abstract|Bacteroides uniformis|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D001439
37095530|expert_6|1008|1030|abstract|Roseburia inulinivorans|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_841
37095530|expert_6|1033|1051|abstract|Eubacterium rectale|bacteria|https://uts.nlm.nih.gov/uts/umls/concept/C0317478
37095530|expert_6|1058|1085|abstract|Faecalibacterium prausnitzii|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_853
37095530|expert_6|1194|1206|abstract|psychobiotics|bacteria|https://w3id.org/XXXX/ontology/gutbrain/resource/species/Psychobiotics
37095530|expert_6|1343|1365|abstract|short-chain fatty acids|chemical|http://purl.obolibrary.org/obo/CHEBI_26666
37095530|expert_6|1376|1382|abstract|butyric|chemical|http://purl.obolibrary.org/obo/CHEBI_30772
37095530|expert_6|1388|1402|abstract|propionic acids|chemical|http://purl.obolibrary.org/obo/CHEBI_30768
37095530|expert_6|1465|1477|abstract|aspartic acid|chemical|http://purl.obolibrary.org/obo/CHEBI_22660
37095530|expert_6|1480|1492|abstract|glutamic acid|chemical|http://purl.obolibrary.org/obo/CHEBI_18237
37095530|expert_6|1495|1504|abstract|tryptophan|chemical|http://purl.obolibrary.org/obo/CHEBI_27897
37095530|expert_6|1530|1542|abstract|glutamic acid|chemical|http://purl.obolibrary.org/obo/CHEBI_18237
37095530|expert_6|1547|1569|abstract|gamma-aminobutyric acid|chemical|http://purl.obolibrary.org/obo/CHEBI_16865
37095530|expert_6|1583|1592|abstract|tryptophan|chemical|http://purl.obolibrary.org/obo/CHEBI_27897
37095530|expert_6|1597|1605|abstract|serotonin|chemical|http://purl.obolibrary.org/obo/CHEBI_28790
37095530|expert_6|1608|1621|abstract|kynurenic acid|chemical|http://purl.obolibrary.org/obo/CHEBI_28683
37095530|expert_6|1627|1636|abstract|tryptamine|chemical|http://purl.obolibrary.org/obo/CHEBI_16765
37095530|expert_6|1901|1914|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37095530|expert_6|2115|2128|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
35083314|expert_6|4|25|title|small bowel microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000003
35083314|expert_6|0|21|abstract|Gut microbiome changes|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredGutMicrobiota
35083314|expert_6|80|99|abstract|age-related diseases|DDF|http://purl.obolibrary.org/obo/OMIT_0005457
35083314|expert_6|111|129|abstract|Alzheimer's disease|DDF|http://purl.obolibrary.org/obo/NCIT_C2866
35083314|expert_6|135|153|abstract|Parkinson's disease|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
35083314|expert_6|240|242|abstract|gut|anatomical location|https://uts.nlm.nih.gov/uts/umls/concept/C0699819
35083314|expert_6|286|300|abstract|small intestine|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12386
35083314|expert_6|502|528|abstract|small intestinal microbiome|microbiome|https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome
35083314|expert_6|533|546|abstract|older subjects|human|https://uts.nlm.nih.gov/uts/umls/concept/C0001792
35083314|expert_6|555|572|abstract|duodenal aspirates|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C0430151
35083314|expert_6|678|691|abstract|older subjects|human|https://uts.nlm.nih.gov/uts/umls/concept/C0001792
35083314|expert_6|736|756|abstract|phylum Proteobacteria|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D020560
35083314|expert_6|779|796|abstract|Enterobacteriaceae|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_543
35083314|expert_6|802|816|abstract|coliform genera|bacteria|https://uts.nlm.nih.gov/uts/umls/concept/C0314760
35083314|expert_6|821|831|abstract|Escherichia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_561
